R0301|10001518|510050P1906A02750  |50ETF沽6月2696A     |510050|50ETF   |EBS|E|P|      10202|     2.6960|20181025|20190626|20190626|20190627|20190626|0|       10368|     0.0031|     0.0029|     2.8100|N|     0.2611|     0.0001|         2306.67| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001519|510050C1906A02300  |50ETF购6月2254A     |510050|50ETF   |EBS|E|C|      10202|     2.2540|20181029|20190626|20190626|20190627|20190626|0|         456|     0.5568|     0.5569|     2.8100|N|     0.8379|     0.2759|         9121.61| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001520|510050P1906A02300  |50ETF沽6月2254A     |510050|50ETF   |EBS|E|P|      10202|     2.2540|20181029|20190626|20190626|20190627|20190626|0|        4781|     0.0003|     0.0003|     2.8100|N|     0.1701|     0.0001|         1612.73| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001521|510050C1906A02250  |50ETF购6月2205A     |510050|50ETF   |EBS|E|C|      10202|     2.2050|20181030|20190626|20190626|20190627|20190626|0|         572|     0.6073|     0.6067|     2.8100|N|     0.8877|     0.3257|         9629.67| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001522|510050P1906A02250  |50ETF沽6月2205A     |510050|50ETF   |EBS|E|P|      10202|     2.2050|20181030|20190626|20190626|20190627|20190626|0|        6427|     0.0003|     0.0003|     2.8100|N|     0.1603|     0.0001|         1577.74| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001523|510050C1906A02800  |50ETF购6月2745A     |510050|50ETF   |EBS|E|C|      10202|     2.7450|20181105|20190626|20190626|20190627|20190626|0|        9113|     0.0748|     0.0748|     2.8100|N|     0.3558|     0.0001|         4203.22| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001524|510050P1906A02800  |50ETF沽6月2745A     |510050|50ETF   |EBS|E|P|      10202|     2.7450|20181105|20190626|20190626|20190627|20190626|0|       10459|     0.0086|     0.0086|     2.8100|N|     0.2766|     0.0001|         2864.72| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001597|510050C1906M02250  |50ETF购6月2250      |510050|50ETF   |EBS|E|C|      10000|     2.2500|20181203|20190626|20190626|20190627|20190626|1|         897|     0.5607|     0.5609|     2.8100|N|     0.8419|     0.2799|         8981.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001598|510050C1906M02300  |50ETF购6月2300      |510050|50ETF   |EBS|E|C|      10000|     2.3000|20181203|20190626|20190626|20190627|20190626|1|         954|     0.5111|     0.5149|     2.8100|N|     0.7959|     0.2339|         8521.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001599|510050C1906M02350  |50ETF购6月2350      |510050|50ETF   |EBS|E|C|      10000|     2.3500|20181203|20190626|20190626|20190627|20190626|1|        1263|     0.4613|     0.4613|     2.8100|N|     0.7423|     0.1803|         7985.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001600|510050C1906M02400  |50ETF购6月2400      |510050|50ETF   |EBS|E|C|      10000|     2.4000|20181203|20190626|20190626|20190627|20190626|1|        2023|     0.4104|     0.4109|     2.8100|N|     0.6919|     0.1299|         7481.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001601|510050C1906M02450  |50ETF购6月2450      |510050|50ETF   |EBS|E|C|      10000|     2.4500|20181203|20190626|20190626|20190627|20190626|1|        1547|     0.3611|     0.3612|     2.8100|N|     0.6422|     0.0802|         6984.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001602|510050C1906M02500  |50ETF购6月2500      |510050|50ETF   |EBS|E|C|      10000|     2.5000|20181203|20190626|20190626|20190627|20190626|1|        4418|     0.3110|     0.3109|     2.8100|N|     0.5919|     0.0299|         6481.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001603|510050C1906M02550  |50ETF购6月2550      |510050|50ETF   |EBS|E|C|      10000|     2.5500|20181203|20190626|20190626|20190627|20190626|1|        5335|     0.2608|     0.2611|     2.8100|N|     0.5421|     0.0001|         5983.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001604|510050C1906M02600  |50ETF购6月2600      |510050|50ETF   |EBS|E|C|      10000|     2.6000|20181203|20190626|20190626|20190627|20190626|1|       15374|     0.2120|     0.2120|     2.8100|N|     0.4930|     0.0001|         5492.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001605|510050C1906M02650  |50ETF购6月2650      |510050|50ETF   |EBS|E|C|      10000|     2.6500|20181203|20190626|20190626|20190627|20190626|1|       19421|     0.1626|     0.1626|     2.8100|N|     0.4436|     0.0001|         4998.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001606|510050P1906M02250  |50ETF沽6月2250      |510050|50ETF   |EBS|E|P|      10000|     2.2500|20181203|20190626|20190626|20190627|20190626|1|        9779|     0.0002|     0.0003|     2.8100|N|     0.1693|     0.0001|         1578.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001607|510050P1906M02300  |50ETF沽6月2300      |510050|50ETF   |EBS|E|P|      10000|     2.3000|20181203|20190626|20190626|20190627|20190626|1|       13779|     0.0003|     0.0003|     2.8100|N|     0.1793|     0.0001|         1613.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001608|510050P1906M02350  |50ETF沽6月2350      |510050|50ETF   |EBS|E|P|      10000|     2.3500|20181203|20190626|20190626|20190627|20190626|1|       12921|     0.0003|     0.0004|     2.8100|N|     0.1894|     0.0001|         1649.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001609|510050P1906M02400  |50ETF沽6月2400      |510050|50ETF   |EBS|E|P|      10000|     2.4000|20181203|20190626|20190626|20190627|20190626|1|       22821|     0.0004|     0.0004|     2.8100|N|     0.1994|     0.0001|         1684.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001610|510050P1906M02450  |50ETF沽6月2450      |510050|50ETF   |EBS|E|P|      10000|     2.4500|20181203|20190626|20190626|20190627|20190626|1|       32370|     0.0005|     0.0005|     2.8100|N|     0.2095|     0.0001|         1720.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001611|510050P1906M02500  |50ETF沽6月2500      |510050|50ETF   |EBS|E|P|      10000|     2.5000|20181203|20190626|20190626|20190627|20190626|1|       65457|     0.0006|     0.0006|     2.8100|N|     0.2196|     0.0001|         1756.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001612|510050P1906M02550  |50ETF沽6月2550      |510050|50ETF   |EBS|E|P|      10000|     2.5500|20181203|20190626|20190626|20190627|20190626|1|       66975|     0.0007|     0.0006|     2.8100|N|     0.2296|     0.0001|         1791.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001613|510050P1906M02600  |50ETF沽6月2600      |510050|50ETF   |EBS|E|P|      10000|     2.6000|20181203|20190626|20190626|20190627|20190626|1|      106047|     0.0009|     0.0009|     2.8100|N|     0.2399|     0.0001|         1829.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001614|510050P1906M02650  |50ETF沽6月2650      |510050|50ETF   |EBS|E|P|      10000|     2.6500|20181203|20190626|20190626|20190627|20190626|1|       92448|     0.0014|     0.0014|     2.8100|N|     0.2504|     0.0001|         1869.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001621|510050C1906M02700  |50ETF购6月2700      |510050|50ETF   |EBS|E|C|      10000|     2.7000|20181204|20190626|20190626|20190627|20190626|1|       69125|     0.1135|     0.1135|     2.8100|N|     0.3945|     0.0001|         4507.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001622|510050P1906M02700  |50ETF沽6月2700      |510050|50ETF   |EBS|E|P|      10000|     2.7000|20181204|20190626|20190626|20190627|20190626|1|      165099|     0.0029|     0.0029|     2.8100|N|     0.2619|     0.0001|         2301.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001629|510050C1906M02200  |50ETF购6月2200      |510050|50ETF   |EBS|E|C|      10000|     2.2000|20181211|20190626|20190626|20190627|20190626|1|         724|     0.6108|     0.6109|     2.8100|N|     0.8919|     0.3299|         9481.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001630|510050P1906M02200  |50ETF沽6月2200      |510050|50ETF   |EBS|E|P|      10000|     2.2000|20181211|20190626|20190626|20190627|20190626|1|       11365|     0.0003|     0.0003|     2.8100|N|     0.1593|     0.0001|         1543.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001637|510050C1906M02150  |50ETF购6月2150      |510050|50ETF   |EBS|E|C|      10000|     2.1500|20181220|20190626|20190626|20190627|20190626|1|         843|     0.6609|     0.6609|     2.8100|N|     0.9419|     0.3799|         9981.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001638|510050P1906M02150  |50ETF沽6月2150      |510050|50ETF   |EBS|E|P|      10000|     2.1500|20181220|20190626|20190626|20190627|20190626|1|       13339|     0.0002|     0.0002|     2.8100|N|     0.1492|     0.0001|         1507.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001645|510050C1906M02100  |50ETF购6月2100      |510050|50ETF   |EBS|E|C|      10000|     2.1000|20181224|20190626|20190626|20190627|20190626|1|        1576|     0.7115|     0.7108|     2.8100|N|     0.9918|     0.4298|        10480.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001646|510050P1906M02100  |50ETF沽6月2100      |510050|50ETF   |EBS|E|P|      10000|     2.1000|20181224|20190626|20190626|20190627|20190626|1|       35130|     0.0002|     0.0002|     2.8100|N|     0.1392|     0.0001|         1472.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001671|510050C1906M02050  |50ETF购6月2050      |510050|50ETF   |EBS|E|C|      10000|     2.0500|20190103|20190626|20190626|20190627|20190626|1|        2501|     0.7605|     0.7605|     2.8100|N|     1.0415|     0.4795|        10977.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001672|510050P1906M02050  |50ETF沽6月2050      |510050|50ETF   |EBS|E|P|      10000|     2.0500|20190103|20190626|20190626|20190627|20190626|1|       51331|     0.0003|     0.0002|     2.8100|N|     0.1292|     0.0001|         1437.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
